zname,ename,lon,lat,geohash
YouBike2.0_成功社區休閒中心,YouBike2.0_Chenggong Community Lounge,120.603307,24.114749,wsmc0muws
YouBike2.0_兒一公園,YouBike2.0_Children's 1st Park,120.607421,24.121604,wsmc0rpws
YouBike2.0_學田停車場,YouBike2.0_Xuetian Parking Lot,120.607737,24.120686,wsmc0rpc5
YouBike2.0_成功車站,YouBike2.0_Chenggong Station,120.59034,24.114156,wsmc0jg5n
YouBike2.0_高鐵市公園,YouBike2.0_Gaotie City Park,120.62812,24.11018,wsmc0vney
YouBike2.0_明道高中(中山路),YouBike2.0_Mingdao High School (Zhongshan Rd.),120.63552,24.10677,wsmc1hs05
YouBike2.0_公四公園(環河三榮七路口),YouBike2.0_Gong 4 Park (Huanhe Rd. / Sanrong 7th Rd.),120.60393,24.10529,wsmc0kjp7
YouBike2.0_高鐵高鐵五路口,YouBike2.0_Gaotie Rd. / Gaotie 5th Rd.,120.61435,24.11685,wsmc0wkdy
YouBike2.0_喀哩國小,YouBike2.0_Ka Li Elementary School,120.64315,24.06206,wsmbck3et
YouBike2.0_溪南派出所,YouBike2.0_Sinan Police Station,120.64641,24.05646,wsmbc7k51
YouBike2.0_溪尾國小,YouBike2.0_Si Wei Elementary School,120.64171,24.04048,wsmbc22tg
YouBike2.0_溪尾活動中心,YouBike2.0_Siwei Activity Center,120.63932,24.03118,wsmb9nwzg
YouBike2.0_南里里風雨籃球場,YouBike2.0_Nanli Village Wind and Rain Basketball Court,120.64908,24.05052,wsmbc6mbr
YouBike2.0_溪南國中,YouBike2.0_Shinan Junior High School,120.642967,24.071641,wsmbcq1e2
YouBike2.0_捷運高鐵臺中站(高鐵一路),YouBike2.0_TMRT HSR Taichung Station (Gaotie 1st Rd.),120.61407,24.11012,wsmc0th7x
YouBike2.0_環中路橋健康步道,YouBike2.0_Huanzhong Road Bridge Walking Trail,120.644243,24.112863,wsmc1md7w
YouBike2.0_永興宮,YouBike2.0_Yongxing Temple,120.641243,24.096628,wsmc168m0
YouBike2.0_東園里稻田公園,YouBike2.0_Dongyuan Village Daotian Park,120.638617,24.08776,wsmc11n37
YouBike2.0_五光里老人會館,YouBike2.0_Wuguang Village Elderly Hall,120.655044,24.095144,wsmc1d6k6
YouBike2.0_正和公園(三榮十三路),YouBike2.0_Zhenghe Park (Sanrong 13th Rd.),120.59538,24.10807,wsmc0hwzs
YouBike2.0_正和公園(三榮路),YouBike2.0_三榮路二段/三榮十五路口(南側),120.59496,24.10881,wsmc0hyef
YouBike2.0_烏日區廣停六停車場,YouBike2.0_Wuri District Guang Ting 6 Parking Lot,120.59021,24.11199,wsmc0j7ne
YouBike2.0_長壽健行路口,YouBike2.0_Changshou Rd. / Jianxing Rd.,120.58866,24.11219,wsmc0j3zx
YouBike2.0_高鐵東一路高鐵東路口,YouBike2.0_Gaotie E. 1st Rd. / Gaotie E. Rd.,120.61566,24.10849,wsmc0svdh
YouBike2.0_圳前仁愛公園,YouBike2.0_Zunqian Renai Park,120.64873,24.25826,wsmf12jdx
YouBike2.0_神岡高工,YouBike2.0_Shengang Industrial High School,120.68146,24.24723,wsmcfnjd3
YouBike2.0_神圳國中,YouBike2.0_Shen Zun Juinor High School,120.65863,24.26049,wsmf18kzt
YouBike2.0_豐原大道豐洲路口,YouBike2.0_Fengyuan Blvd. / Fengzhou Rd.,120.7087,24.25901,wsmf4b1qu
YouBike2.0_社口國小,YouBike2.0_She Kou Elementary School,120.685059,24.244853,wsmcfm8ht
YouBike2.0_豐洲公園,YouBike2.0_Fengzhou Park,120.699859,24.265425,wsmf496uq
YouBike2.0_神岡區順天宮,YouBike2.0_Shengang District Shuntian Temple,120.69348,24.267459,wsmf43y21
YouBike2.0_神洲社區公園,YouBike2.0_Shenjhou Community Park,120.698998,24.272228,wsmf4dd7f
YouBike2.0_和睦兒童公園,YouBike2.0_Hemu Children's park,120.65727,24.27306,wsmf1dgby
YouBike2.0_新和宮,YouBike2.0_Xinhe Temple,120.65811,24.28052,wsmf1shs3
YouBike2.0_豐洲國小,YouBike2.0_Feng Jou Elementary School,120.70402,24.26181,wsmf48tzr
YouBike2.0_臺中市立圖書館神岡分館,YouBike2.0_Taichung Public Library Shengang Branch,120.661,24.25899,wsmf18nwv
YouBike2.0_神岡消防公園,YouBike2.0_Shengang Fire Park,120.71181,24.26008,wsmf4b7tj
YouBike2.0_大肚戶政事務所,YouBike2.0_DaDu District Household Registration Office,120.54441,24.15446,wsm9rj1vb
YouBike2.0_大肚車站,YouBike2.0_Dadu Railway Station,120.54275,24.15414,wsm9rj0s1
YouBike2.0_動態公園,YouBike2.0_Dynamic Park,120.54139,24.1539,wsm9qvpd9
YouBike2.0_瑞井步道,YouBike2.0_Rueijing Trail,120.570576,24.165074,wsm9rxhgf
YouBike2.0_大肚藍色公路,YouBike2.0_Dadu Blue Highway,120.570539,24.155956,wsm9rtky9
YouBike2.0_磺溪書院,YouBike2.0_Huangxi Academy,120.539781,24.149682,wsm9quq6h
YouBike2.0_靜態公園,YouBike2.0_Static Park,120.538461,24.157082,wsm9qvtmj
YouBike2.0_大肚山萬里長城步道入口,YouBike2.0_Dadu Mountain Great Wall Trail Entrance,120.557467,24.14535,wsm9r7e2b
YouBike2.0_大肚運動公園,YouBike2.0_Dadu Sports Park,120.543699,24.158685,wsm9rjcnx
YouBike2.0_大道國中,YouBike2.0_Da Dau Junior High School,120.549377,24.147122,wsm9r5v7h
YouBike2.0_大肚區公所,YouBike2.0_Dadu District Office,120.545395,24.151033,wsm9rhd3z
YouBike2.0_追分車站,YouBike2.0_Zhuifen Station,120.569796,24.120726,wsm9pxh1r
YouBike2.0_福蝠公園,YouBike2.0_Fufu Park,120.544029,24.165561,wsm9rp1qx
YouBike2.0_日光郡社區活動中心,YouBike2.0_Riguang Jun Community Center,120.53963,24.15952,wsm9qyn72
YouBike2.0_臺中市立圖書館大肚瑞井分館,YouBike2.0_Taichung Public Library Dadu Rueijing Branch,120.56832,24.1584,wsm9rtghv
YouBike2.0_向上遊園路二段170巷口,YouBike2.0_遊園路二段170巷62號(東側),120.582434,24.172182,wsm9xbmmn
YouBike2.0_大肚永和宮,YouBike2.0_Dadu Yonghe Temple,120.544041,24.148643,wsm9rh1kp
YouBike2.0_大明國小,YouBike2.0_Da Ming Elementary School,120.6431,24.22857,wsmcc69te
YouBike2.0_大華國中,YouBike2.0_Dahwa Junior High School,120.64953,24.21543,wsmcc2q31
YouBike2.0_大雅國中,YouBike2.0_Daya Junior High School,120.6495,24.22432,wsmcc3ykc
YouBike2.0_大雅公園,YouBike2.0_Daya Park,120.64709,24.22345,wsmcc3sxb
YouBike2.0_大雅區公所,YouBike2.0_雅環路二段299號旁,120.64819,24.22917,wsmcc6v34
YouBike2.0_中科標準廠房,YouBike2.0_Central Taiwan Science Park Standard Factory Buildings,120.62829,24.22431,wsmcbcyuf
YouBike2.0_原住民族文化館,YouBike2.0_Indigenous Peoples Cultural Museum,120.62233,24.23529,wsmcbgfsb
YouBike2.0_科雅中清路口,YouBike2.0_Keya Rd. / Zhongqing Rd.,120.63605,24.23477,wsmcc5u3z
YouBike2.0_大榮公園,YouBike2.0_Darong Park,120.65031,24.22546,wsmcc6nge
YouBike2.0_大雅體育園區,YouBike2.0_Daya Sports Park,120.67429,24.24025,wsmcfhb3d
YouBike2.0_上楓國小,YouBike2.0_Shang-Feng Elementary School,120.66722,24.23593,wsmccu50w
YouBike2.0_寶興宮,YouBike2.0_Baosing Temple,120.65272,24.23816,wsmccs2ts
YouBike2.0_中科實驗高中,YouBike2.0_Experimental High School at Central Taiwan Science Park,120.62595,24.23032,wsmcbfvpu
YouBike2.0_六寶公園,YouBike2.0_Liubao Park,120.62642,24.23739,wsmcbum3p
YouBike2.0_上雅社區活動中心,YouBike2.0_Shangya Community Activity Center,120.650922,24.228197,wsmcc6x76
YouBike2.0_大雅區停四停車場,YouBike2.0_Daya District Ting 4 Parking Lot,120.65665,24.22589,wsmccd5qp
YouBike2.0_三和公園,YouBike2.0_Sanhe Park,120.66453,24.21195,wsmc9z9hz
YouBike2.0_橫山社區籃球場,YouBike2.0_Hengshan Community Basketball Court,120.630901,24.211844,wsmc9p8sp
YouBike2.0_新泰安車站,YouBike2.0_Xintaian Station,120.74164,24.33059,wsmf7t1ru
YouBike2.0_泰安鐵道文化園區,YouBike2.0_Taian Railway Cultural Park,120.748,24.32256,wsmf7ey10
YouBike2.0_后里車站,YouBike2.0_Houli Station,120.73308,24.31008,wsmf73e0k
YouBike2.0_后里運動公園,YouBike2.0_Houli Sports Park,120.7177,24.30637,wsmf6bzfy
YouBike2.0_麗寶樂園,YouBike2.0_LihPao Land,120.69762,24.32296,wsmf6ec7d
YouBike2.0_台灣美光,YouBike2.0_Micron Taiwan,120.72408,24.31651,wsmf74stf
YouBike2.0_后里區農會,YouBike2.0_Houli District Farmers' Association,120.71269,24.30692,wsmf6buq1
YouBike2.0_后里四號公園,YouBike2.0_Houli No.4 Park,120.70974,24.30239,wsmf6b45s
YouBike2.0_后里森林園區,YouBike2.0_Houli Forest Expo Site,120.73118,24.30556,wsmf729y0
YouBike2.0_啟明學校,YouBike2.0_Taichung School for the Visually Impaired,120.72212,24.30488,wsmf70e4j
YouBike2.0_后綜高中,YouBike2.0_Hou-Zong Senior High School,120.72189,24.30635,wsmf70ffz
YouBike2.0_后里區衛生所,YouBike2.0_Houli District Office,120.71049,24.30504,wsmf6bden
YouBike2.0_內埔國小,YouBike2.0_Neipu Elementary School,120.715686,24.308018,wsmf6cnkr
YouBike2.0_三豐星科路口,YouBike2.0_Sanfeng Rd. & Xingke Rd. Intersection (Northeast),120.723317,24.288202,wsmf5js11
YouBike2.0_舊社社區活動中心,YouBike2.0_Jiushe Community Activity Center,120.701551,24.294701,wsmf4wsnv
YouBike2.0_后里游泳池,YouBike2.0_Houli Swimming Pool,120.699853,24.288578,wsmf4tdgn
YouBike2.0_后里環保公園,YouBike2.0_Houli Environmental Park,120.702459,24.287333,wsmf4tkgg
YouBike2.0_三豐泉州路口,YouBike2.0_Sanfeng Rd. / Quanzhou Rd.,120.723475,24.312739,wsmf71upu
YouBike2.0_三豐南村路口,YouBike2.0_Sanfeng Rd. / Nancun Rd.,120.72364,24.294551,wsmf5nsq0
YouBike2.0_臺中市動物之家后里園區,YouBike2.0_Taichung Animal Shelter Houli Park,120.70964,24.28635,wsmf4v4n4
YouBike2.0_中社花市,YouBike2.0_Chung-She Flower Garden,120.7305,24.33476,wsmf7q122
YouBike2.0_太平里聯合里聯合活動中心,YouBike2.0_Taiping Village Lianhe Village Joint Activity Center,120.65912,24.31396,wsmf3djr1
YouBike2.0_后里國中,YouBike2.0_Houli Junior High School,120.692915,24.308615,wsmf63jzu
YouBike2.0_霧峰農工,YouBike2.0_Wufeng Agricultural And Industrial High School,120.69985,24.07319,wsmbfw6uq
YouBike2.0_霧峰區公所,YouBike2.0_Wufeng District Office,120.70012,24.0615,wsmbfs70k
YouBike2.0_立法院中部辦公室,"YouBike2.0_Central Region Office, The Legislative Yuan",120.69742,24.05584,wsmbfe1pm
YouBike2.0_光復新村(新生路),YouBike2.0_Guangfu Village (Sinsheng Rd.),120.696271,24.043874,wsmbf903d
YouBike2.0_臺中市立光復國民中小學,YouBike2.0_Taichung Municipal Kuang-Fu Junior high and Elementary School,120.690118,24.043076,wsmbf2gv5
YouBike2.0_霧峰健體中心,YouBike2.0_Wufeng Fitness Center,120.70093,24.060106,wsmbfs58r
YouBike2.0_北峰公園,YouBike2.0_Beifeng Park,120.691839,24.071555,wsmbfqj4g
YouBike2.0_霧峰區綜合運動場,YouBike2.0_Wufeng District General Stadium,120.714519,24.080235,wsmbfztts
YouBike2.0_大愛公園,YouBike2.0_Da-ai Park,120.709404,24.080577,wsmbfz9zs
YouBike2.0_乾溪綠廊公園,YouBike2.0_Ganxi Green Corridor Park,120.6919,24.0442,wsmbf3j5t
YouBike2.0_亞洲大學(安藤忠雄美術館),YouBike2.0_Asia University (Tadao Ando Museum of Fine Arts),120.68776,24.0458,wsmbf36hu
YouBike2.0_亞洲大學(體育館),YouBike2.0_Asia University (Gym),120.68659,24.04872,wsmbf3cmc
YouBike2.0_霧工一霧工五路口,YouBike2.0_Wugong 1st Rd. / Wugong 5th Rd.,120.67899,24.06338,wsmbfheg2
YouBike2.0_北勢活動中心,YouBike2.0_Beishih Activity Center,120.66963,24.04067,wsmbcbkzn
YouBike2.0_丁台里活動中心,YouBike2.0_Dingtai Village Activity Center,120.67534,24.04954,wsmbf414e
YouBike2.0_四德國小,YouBike2.0_Si De Elementary School,120.66783,24.06082,wsmbcu5sk
YouBike2.0_潭子運動公園(勝利路),YouBike2.0_Tanzih Sports Park ( Shengli Rd.),120.70103,24.20998,wsmcdx7c3
YouBike2.0_頭家公園,YouBike2.0_Toujia Park,120.69812,24.19466,wsmcds98n
YouBike2.0_頭家國小,YouBike2.0_Toujia Elementary School,120.69618,24.19696,wsmcdsbm8
YouBike2.0_頭家厝車站,YouBike2.0_Toujiacuo Station,120.70405,24.19564,wsmcdswjb
YouBike2.0_潭子車站(潭興路),YouBike2.0_Tanzi Station (Tanxing Rd.),120.7061,24.21136,wsmcdxx3r
YouBike2.0_栗林車站,YouBike2.0_Lilin Station,120.71056,24.23419,wsmcfgdwr
YouBike2.0_順天豐華站,YouBike2.0_Sweeten Fenghua Station,120.6922168,24.2243406,wsmcf3vmh
YouBike2.0_中山中山路一段15巷口,YouBike2.0_Zhongshan Rd. / Ln. 15 Zhongshan Rd. Sec.1,120.70236,24.18948,wsmcdescb
YouBike2.0_綠空廊道(中興路),YouBike2.0_Taichung Overpass (Jhongsing Rd.),120.70326,24.19088,wsmcdev6j
YouBike2.0_綠空廊道(祥和路),YouBike2.0_Taichung Overpass (Xianghe Rd.),120.70882,24.22984,wsmcffcmp
YouBike2.0_豐栗安和路106巷口,YouBike2.0_Fengli Rd. / Ln. 106 Anhe Rd.,120.70538,24.23163,wsmcfenzr
YouBike2.0_弘文高中,YouBike2.0_Hong Wen High School,120.70537,24.22628,wsmcfdqbq
YouBike2.0_潭子國小,YouBike2.0_Tanzi Elementary School,120.70494,24.21325,wsmcdxysk
YouBike2.0_潭子聯合辦公大樓,YouBike2.0_Tanzi Joint Office Building,120.7227,24.20382,wsmcen5t6
YouBike2.0_中山路241巷中山路口,YouBike2.0_Ln.241 Zhongshan Rd. / Zhongshan Rd.,120.70506,24.20982,wsmcdxq8r
YouBike2.0_環中東復興路一段口,YouBike2.0_Huanzhong E. Rd. / Fuxing Rd. Sec.1,120.70633,24.2009,wsmcdtxsm
YouBike2.0_摘星山莊,YouBike2.0_Zhaixing Villa,120.69663,24.22401,wsmcf9be5
YouBike2.0_東寶國小,YouBike2.0_Tung Bao Elementary School,120.68379,24.21641,wsmcf0rqb
YouBike2.0_綠空廊道(圓通南路),YouBike2.0_Taichung Overpass (Yuantong S. Rd.),120.70519,24.2072,wsmcdwyc4
YouBike2.0_大新路機車停車場,YouBike2.0_Daxin Rd.Motorcycle Parking Lot,120.70469,24.20268,wsmcdtyqz
YouBike2.0_綠空廊道(人和路),YouBike2.0_Taichung Overpass (Renhe Rd.),120.70668,24.22042,wsmcf9pyj
YouBike2.0_東寶兒童公園,YouBike2.0_Dong Bao Children's park,120.67855,24.2042,wsmcdn5rw
YouBike2.0_潭子環保公園,YouBike2.0_Tanzih Eco-Park,120.70885,24.20462,wsmcdy3d0
YouBike2.0_潭秀國中,YouBike2.0_Tan Show Junior High School,120.70029,24.21615,wsmcf87m2
YouBike2.0_潭陽國小,YouBike2.0_Tanyang Elementary School,120.71068,24.21294,wsmcdzffd
YouBike2.0_潭子科技園區,YouBike2.0_Tanzi Technology Industrial Park,120.70539,24.21707,wsmcf8wfx
YouBike2.0_潭子車站,YouBike2.0_Tanzi Station,120.70605,24.2116,wsmcdxx6y
YouBike2.0_崇德崇德路四段183巷口,YouBike2.0_Chongde Rd. / Ln 183 Chongde Rd. Sec. 4,120.686567,24.209319,wsmcdr1m8
YouBike2.0_崇德潭富路口,YouBike2.0_Chongde Rd. / Tanfu Rd.,120.690061,24.225364,wsmcf65ff
YouBike2.0_慈濟中醫院區,YouBike2.0_Tzu Chi Chinese Medicine Hospital,120.71982,24.19339,wsmceh32x
YouBike2.0_潭子得天宮,YouBike2.0_Tanzi Detian Temple,120.701284,24.195287,wsmcdsegz
YouBike2.0_環中東中山路口(東北側),YouBike2.0_Huanzhong E. Rd. / Zhongshan Rd. (Northeast),120.70379,24.20121,wsmcdtty6
YouBike2.0_中山中興路口(西南側),YouBike2.0_Zhongshan Rd. / Jhongsing Rd. (Southwest),120.70238,24.19078,wsmcdeuc9
YouBike2.0_大明高中(潭子藝術校區),YouBike2.0_Ta-Ming High School (Tanzi Art Campus),120.72041,24.20434,wsmcen3bt
YouBike2.0_弘福公園(兒6),YouBike2.0_Hongfu Park (Children's 6th),120.70581,24.22729,wsmcfdrq1
YouBike2.0_麗水籃球場,YouBike2.0_LiShui Basketball Court,120.498432,24.199905,wsm9wj2q8
YouBike2.0_龍津高中,YouBike2.0_Long-Jin Senior High School,120.521017,24.204405,wsm9ww28z
YouBike2.0_龍井籃球場,YouBike2.0_Longjing Basketball Court,120.525007,24.203478,wsm9ww5ek
YouBike2.0_龍井區農會龍津分部,"YouBike2.0_Longjin Branch, Longjing Farmer's Association",120.523406,24.200866,wsm9wtdkq
YouBike2.0_龍井國小,YouBike2.0_Longjing Elementary School,120.530219,24.183368,wsm9wdrqm
YouBike2.0_龍井圖書館,YouBike2.0_Longjing District Library,120.54509,24.19213,wsm9xh432
YouBike2.0_龍山國小,YouBike2.0_Long-Shan Primary School,120.54967,24.214,wsm9z0j8f
YouBike2.0_龍井車站(龍新路3巷),YouBike2.0_Longjing Station (Ln. 3 Longxin Rd.),120.543734,24.198018,wsm9xj178
YouBike2.0_拍瀑拉公園,YouBike2.0_Papora Park,120.56215,24.19956,wsm9xmqst
YouBike2.0_藝術街藝術街90巷口,"YouBike2.0_Yishu St. / Ln. 90, Yishu St.",120.59231,24.1882,wsmc85kdk
YouBike2.0_臺灣大道遊園北路口,YouBike2.0_Taiwan Blvd. / Youyuan N. Rd.,120.58595,24.18627,wsmc84bp0
YouBike2.0_南寮登山步道,YouBike2.0_Nanliao Mountain Pathway,120.56615,24.17557,wsm9x918f
YouBike2.0_竹坑南寮登山步道停車場,YouBike2.0_Zhukeng Nanliao Mountain Pathway Parking Lot,120.54927,24.179,wsm9x1tkc
YouBike2.0_外埔區公所,YouBike2.0_Waipu District Office,120.65459,24.33212,wsmf3t9bz
YouBike2.0_外埔國中,YouBike2.0_Wai Pu Junior High School,120.65077,24.33218,wsmf3mx1n
YouBike2.0_外埔農藝傳坊,YouBike2.0_Waipu Agronomy Chuanfang,120.674369,24.320403,wsmf652ks
YouBike2.0_忘憂谷,YouBike2.0_Wangyougu,120.621638,24.320919,wsmf2g3zx
YouBike2.0_重光公園,YouBike2.0_Chongguang Park,120.652656,24.330799,wsmf3t294
YouBike2.0_磁瑤公園,YouBike2.0_Ciyao Park,120.65457,24.33045,wsmf3t1zp
YouBike2.0_龍鳳公園,YouBike2.0_Longfeng Park,120.65499,24.32862,wsmf3sfk3
YouBike2.0_大東公園,YouBike2.0_DaDong Park,120.64018,24.3406,wsmf3pp6r
YouBike2.0_永豐社區環境教育公園,YouBike2.0_Yongfeng Community Environmental Education Park,120.678545,24.331658,wsmf6j7qj
YouBike2.0_水美社區公園,YouBike2.0_Shuimei Community Park,120.63279,24.333259,wsmf3jdpe
YouBike2.0_臺中市國際壘球運動園區,YouBike2.0_Taichung City International Softball Sports Park,120.643373,24.346553,wsmf921uf
YouBike2.0_鐵山國小,YouBike2.0_Tie-Shan Primary School,120.656408,24.348673,wsmf98e36
YouBike2.0_福天宮包公石,YouBike2.0_Futian Temple Baogong Shi,120.661249,24.349703,wsmf98wz6
YouBike2.0_長生路5號(東側),YouBike2.0_Changsheng Rd. No.5 (East),120.663593,24.343829,wsmf3z8t1
YouBike2.0_谷關立體停車場,YouBike2.0_Guguan Parking Garage,121.00537,24.20292,wsq19w12j
YouBike2.0_石岡區公所,YouBike2.0_Shigang District Office,120.78055,24.27508,wsmfh7jsw
YouBike2.0_石岡國小,YouBike2.0_Shigang Elementary School,120.774064,24.275918,wsmfh72cr
YouBike2.0_大安國小,YouBike2.0_Daan Elementary School,120.58721,24.34547,wsmf2pbyt
YouBike2.0_海墘國小,YouBike2.0_Hai Chian Elementary School,120.58839,24.37892,wsmf8n1c9
YouBike2.0_東安休閒公園,YouBike2.0_Dong'an Leisure Park,120.591735,24.337329,wsmf2nkpp
YouBike2.0_大安國中,YouBike2.0_Da-an Junior High School,120.602467,24.364988,wsmf87s03
YouBike2.0_大安濱海樂園,YouBike2.0_Da'an Beach,120.586248,24.383278,wsmf8nb4z
YouBike2.0_龜殼生態公園,YouBike2.0_Guike Ecology Park,120.584097,24.371432,wsmdxuwtv
YouBike2.0_大安永安國小,YouBike2.0_Daan Yong An Elementary School,120.606566,24.38214,wsmf8qxh2
YouBike2.0_頂安社區,YouBike2.0_Ding-an Community,120.600435,24.394833,wsmfb2fw1
YouBike2.0_東西二路51巷,YouBike2.0_Dongxi 2nd Rd. Ln. 51,120.615327,24.384132,wsmf8wvru
YouBike2.0_新社高中,YouBike2.0_Shinshe Senior High School,120.80722,24.23932,wsmcvh9hk
YouBike2.0_新社區公所,YouBike2.0_Xinshe District Office,120.80847,24.23386,wsmcv5dh3
YouBike2.0_臺中市立圖書館新社分館,YouBike2.0_Taichung Public Library Xinshe Branch,120.809586,24.240502,wsmcvhfg5
YouBike2.0_新社里守望相助隊,YouBike2.0_Xinshe Village Neighborhood Watch Team,120.808476,24.244211,wsmcvjd0c
YouBike2.0_中興嶺停車場,YouBike2.0_Zhongxinling Parking Lot,120.79622,24.20428,wsmcsy305
